fill	x	y	key	showSelectedlegendfill	clickSelects	showSelected1	showSelected2	PANEL
transparent	0.176232376717962	-0.0938588502073259	8 0.176232376717962	sub-optimal	X2<0.176232	4	8	2
transparent	0.19207036390435	-0.0475173391425301	8 0.19207036390435	sub-optimal	X2<0.192070	4	8	2
transparent	0.202739362488501	-0.0170190062124362	8 0.202739362488501	sub-optimal	X2<0.202739	4	8	2
transparent	0.20976641390007	-0.00188620384571081	8 0.20976641390007	sub-optimal	X2<0.209766	4	8	2
transparent	0.212919866433367	-0.00188620384571081	8 0.212919866433367	sub-optimal	X2<0.212920	4	8	2
transparent	0.221369982464239	-0.0170190062124362	8 0.221369982464239	sub-optimal	X2<0.221370	4	8	2
transparent	0.227222961373627	-0.0475173391425301	8 0.227222961373627	sub-optimal	X2<0.227223	4	8	2
transparent	0.242113852174953	-0.0938588502073259	8 0.242113852174953	sub-optimal	X2<0.242114	4	8	2
transparent	0.256830913480371	-0.156791867097066	8 0.256830913480371	sub-optimal	X2<0.256831	4	8	2
transparent	0.257380471099168	-0.237377761024494	8 0.257380471099168	sub-optimal	X2<0.257380	4	8	2
transparent	0.268765673972666	-0.337055241349372	8 0.268765673972666	sub-optimal	X2<0.268766	4	8	2
transparent	0.286710463697091	-0.45773542874645	8 0.286710463697091	sub-optimal	X2<0.286710	4	8	2
transparent	0.297613097936846	-0.0156520896939725	8 0.297613097936846	sub-optimal	X2<0.297613	4	8	2
transparent	0.309081418206915	-0.0495203727798099	8 0.309081418206915	sub-optimal	X2<0.309081	4	8	2
transparent	0.328073764569126	-0.104907787776362	8 0.328073764569126	sub-optimal	X2<0.328074	4	8	2
transparent	0.348395541775972	-0.0904219763864305	8 0.348395541775972	sub-optimal	X2<0.348396	4	8	2
transparent	0.357099188375287	-0.0401073238600276	8 0.357099188375287	sub-optimal	X2<0.357099	4	8	2
transparent	0.375784554285929	-1.34203912446515	8 0.375784554285929	sub-optimal	X2<0.375785	4	8	2
transparent	0.394728742656298	-1.15688187243158	8 0.394728742656298	sub-optimal	X2<0.394729	4	8	2
transparent	0.404946887400001	-0.977282778190109	8 0.404946887400001	sub-optimal	X2<0.404947	4	8	2
transparent	0.431743385270238	-0.802917026975472	8 0.431743385270238	sub-optimal	X2<0.431743	4	8	2
transparent	0.564795853686519	-0.0098252938314829	9 0.564795853686519	sub-optimal	X2<0.564796	4	9	2
transparent	0.584245646023192	-0.0697007673492642	9 0.584245646023192	sub-optimal	X2<0.584246	4	9	2
transparent	0.599501412478276	-0.170534160647343	9 0.599501412478276	sub-optimal	X2<0.599501	4	9	2
transparent	0.628711681929417	-0.302910781087849	9 0.628711681929417	sub-optimal	X2<0.628712	4	9	2
transparent	0.653698109439574	-0.461177889696348	9 0.653698109439574	sub-optimal	X2<0.653698	4	9	2
transparent	0.656926448573358	-0.641768603613482	9 0.656926448573358	sub-optimal	X2<0.656926	4	9	2
transparent	0.6649406387005	-0.0768662894308179	9 0.6649406387005	sub-optimal	X2<0.664941	4	9	2
transparent	0.673341675195843	-0.160122743735691	9 0.673341675195843	sub-optimal	X2<0.673342	4	9	2
transparent	0.678642150363885	-0.00199551990521485	9 0.678642150363885	sub-optimal	X2<0.678642	4	9	2
transparent	0.686404363950715	-0.00590035263484978	9 0.686404363950714	sub-optimal	X2<0.686404	4	9	2
transparent	0.694046149845235	-0.037820669010884	9 0.694046149845235	sub-optimal	X2<0.694046	4	9	2
transparent	0.700668166507967	-0.095509920953635	9 0.700668166507967	sub-optimal	X2<0.700668	4	9	2
transparent	0.705697646830231	-0.17736054089638	9 0.705697646830231	sub-optimal	X2<0.705698	4	9	2
transparent	0.722677140613087	-0.282266738212083	9 0.722677140613087	sub-optimal	X2<0.722677	4	9	2
transparent	0.741484457743354	-0.409533212171404	9 0.741484457743354	sub-optimal	X2<0.741484	4	9	2
transparent	0.748425600118935	-0.558815236938976	9 0.748425600118935	sub-optimal	X2<0.748426	4	9	2
transparent	0.753811902017333	-0.730081372592178	9 0.753811902017333	sub-optimal	X2<0.753812	4	9	2
transparent	0.756714910268784	-0.923593588803893	9 0.756714910268784	sub-optimal	X2<0.756715	4	9	2
transparent	0.761562658939511	-1.13990189476079	9 0.761562658939511	sub-optimal	X2<0.761563	4	9	2
transparent	0.765966324484907	-1.37985222757083	9 0.765966324484907	sub-optimal	X2<0.765966	4	9	2
transparent	0.772493291296996	-1.64460771614272	9 0.772493291296996	sub-optimal	X2<0.772493	4	9	2
transparent	0.781076029641554	-1.9356847644536	9 0.781076029641554	sub-optimal	X2<0.781076	4	9	2
transparent	0.796848405501805	-2.25500692344347	9 0.796848405501805	sub-optimal	X2<0.796848	4	9	2
transparent	0.819631939870305	-1.24401809076945	9 0.819631939870305	sub-optimal	X2<0.819632	4	9	2
transparent	0.832597076310776	-0.54568891685155	9 0.832597076310776	sub-optimal	X2<0.832597	4	9	2
transparent	0.83722971577663	-0.727794129252771	9 0.83722971577663	sub-optimal	X2<0.837230	4	9	2
transparent	0.84399935323745	-0.227761202109296	9 0.84399935323745	sub-optimal	X2<0.843999	4	9	2
transparent	0.851073382887989	-0.353032962042413	9 0.851073382887989	sub-optimal	X2<0.851073	4	9	2
transparent	0.855413923156448	-0.510093213243415	9 0.855413923156448	sub-optimal	X2<0.855414	4	9	2
transparent	0.858176307054237	-0.108053554319049	9 0.858176307054237	sub-optimal	X2<0.858176	4	9	2
transparent	0.860148772248067	-0.204213473005794	9 0.860148772248067	sub-optimal	X2<0.860149	4	9	2
transparent	0.861727221054025	-0.00199551990521485	9 0.861727221054025	sub-optimal	X2<0.861727	4	9	2
transparent	0.867726446012966	-0.0291994368204023	9 0.867726446012966	sub-optimal	X2<0.867726	4	9	2
transparent	0.879315383266658	-0.0768662894308179	9 0.879315383266658	sub-optimal	X2<0.879315	4	9	2
transparent	0.886190483579412	-0.022086748488519	9 0.886190483579412	sub-optimal	X2<0.886190	4	9	2
transparent	0.893302661832422	-0.000163116025134968	9 0.893302661832422	sub-optimal	X2<0.893303	4	9	2
transparent	0.906083943438716	-0.302910781087849	9 0.906083943438716	sub-optimal	X2<0.906084	4	9	2
transparent	0.913545841351151	-0.170534160647343	9 0.913545841351151	sub-optimal	X2<0.913546	4	9	2
transparent	0.915046208538115	-0.0697007673492642	9 0.915046208538115	sub-optimal	X2<0.915046	4	9	2
transparent	0.925865157973021	-0.0098252938314829	9 0.925865157973021	sub-optimal	X2<0.925865	4	9	2
transparent	0.0511909144697711	-1.72571870323236	4 0.0511909144697711	sub-optimal	X2<0.051191	5	4	2
transparent	0.054541886667721	-2.12111510346752	4 0.054541886667721	sub-optimal	X2<0.054542	5	4	2
#FFA500	0.0579857123084366	-2.53737352614442	4 0.0579857123084366	can_split	X2<0.057986	5	4	2
transparent	0.0764685078756884	-0.622483938528927	4 0.0764685078756884	sub-optimal	X2<0.076469	5	4	2
transparent	0.0948257141280919	-0.066437990733732	4 0.0948257141280919	sub-optimal	X2<0.094826	5	4	2
transparent	0.0983513841638342	-0.176144866063275	4 0.0983513841638342	sub-optimal	X2<0.098351	5	4	2
transparent	0.126537832082249	-0.332480557112753	4 0.126537832082249	sub-optimal	X2<0.126538	5	4	2
transparent	0.163195660803467	-0.0142729741568388	4 0.163195660803467	sub-optimal	X2<0.163196	5	4	2
transparent	0.187099400558509	-0.0982043785724471	4 0.187099400558509	sub-optimal	X2<0.187099	5	4	2
transparent	0.199895874597132	-0.0243185884484873	4 0.199895874597132	sub-optimal	X2<0.199896	5	4	2
transparent	0.203541245427914	-0.343706265048013	4 0.203541245427914	sub-optimal	X2<0.203541	5	4	2
transparent	0.209863367024809	-0.185955401831887	4 0.209863367024809	sub-optimal	X2<0.209863	5	4	2
transparent	0.228209656197578	-0.0762438021586611	4 0.228209656197578	sub-optimal	X2<0.228210	5	4	2
transparent	0.249931156286038	-0.533465606840736	4 0.249931156286038	sub-optimal	X2<0.249931	5	4	2
transparent	0.259187476942316	-0.332480557112753	4 0.259187476942316	sub-optimal	X2<0.259187	5	4	2
transparent	0.26395481324289	-0.176144866063275	4 0.26395481324289	sub-optimal	X2<0.263955	5	4	2
transparent	0.274008016567677	-0.066437990733732	4 0.274008016567677	sub-optimal	X2<0.274008	5	4	2
transparent	0.305394988041371	-0.00781638291443798	4 0.305394988041371	sub-optimal	X2<0.305395	5	4	2
transparent	0.331167285447009	-0.393064547377414	4 0.331167285447009	sub-optimal	X2<0.331167	5	4	2
transparent	0.335052940412425	-0.206793853337363	4 0.335052940412425	sub-optimal	X2<0.335053	5	4	2
transparent	0.346780378138647	-1.72571870323236	4 0.346780378138646	sub-optimal	X2<0.346780	5	4	2
transparent	0.511265625013039	-0.518997415328496	5 0.511265625013039	sub-optimal	X2<0.511266	5	5	2
transparent	0.531458679935895	-0.634524624762994	5 0.531458679935895	sub-optimal	X2<0.531459	5	5	2
transparent	0.536853596800938	-0.754685056341096	5 0.536853596800938	sub-optimal	X2<0.536854	5	5	2
transparent	0.54103257949464	-0.879866430707116	5 0.54103257949464	sub-optimal	X2<0.541033	5	5	2
transparent	0.556373507715762	-1.01050734237037	5 0.556373507715762	sub-optimal	X2<0.556374	5	5	2
transparent	0.587974352645688	-1.14710658323856	5 0.587974352645688	sub-optimal	X2<0.587974	5	5	2
transparent	0.608554245322011	-1.29023470880861	5 0.608554245322011	sub-optimal	X2<0.608554	5	5	2
transparent	0.621870628674515	-0.00662318894130642	5 0.621870628674515	sub-optimal	X2<0.621871	5	5	2
transparent	0.638308283057995	-0.025869895151919	5 0.638308283057995	sub-optimal	X2<0.638308	5	5	2
transparent	0.64474820275791	-0.0571108508244098	5 0.64474820275791	sub-optimal	X2<0.644748	5	5	2
transparent	0.651546791894361	-0.300809410936283	5 0.651546791894361	sub-optimal	X2<0.651547	5	5	2
transparent	0.668340957257897	-0.221461339302696	5 0.668340957257897	sub-optimal	X2<0.668341	5	5	2
transparent	0.696214496158063	-0.154745201918876	5 0.696214496158063	sub-optimal	X2<0.696214	5	5	2
transparent	0.730730570387095	-0.100063085430753	5 0.730730570387095	sub-optimal	X2<0.730731	5	5	2
transparent	0.751311087165959	-0.0571108508244098	5 0.751311087165959	sub-optimal	X2<0.751311	5	5	2
transparent	0.763540534884669	-0.025869895151919	5 0.763540534884669	sub-optimal	X2<0.763541	5	5	2
transparent	0.78323125676252	-0.00662318894130642	5 0.783231256762519	sub-optimal	X2<0.783231	5	5	2
transparent	0.801182091818191	1.77635683940025e-15	5 0.801182091818191	sub-optimal	X2<0.801182	5	5	2
transparent	0.813627946889028	-0.00706006555170369	5 0.813627946889028	sub-optimal	X2<0.813628	5	5	2
transparent	0.822742603952065	-0.0294387565897143	5 0.822742603952065	sub-optimal	X2<0.822743	5	5	2
transparent	0.849754604045302	-0.0695956282586767	5 0.849754604045302	sub-optimal	X2<0.849755	5	5	2
transparent	0.876731339143589	-0.131253285418046	5 0.876731339143589	sub-optimal	X2<0.876731	5	5	2
transparent	0.880507887806743	-0.220218560035052	5 0.880507887806743	sub-optimal	X2<0.880508	5	5	2
transparent	0.885760743170977	-0.518997415328496	5 0.885760743170977	sub-optimal	X2<0.885761	5	5	2
transparent	0.0338129206793383	-0.0787382948893018	8 0.0338129206793383	sub-optimal	X2<0.033813	5	8	2
transparent	0.0489494709763676	-0.0204938223461681	8 0.0489494709763676	sub-optimal	X2<0.048949	5	8	2
transparent	0.0612792967585847	-0.000382280389761291	8 0.0612792967585847	sub-optimal	X2<0.061279	5	8	2
transparent	0.0754019911400974	-0.00885296147274062	8 0.0754019911400974	sub-optimal	X2<0.075402	5	8	2
transparent	0.0806341447168961	-0.0401073238600276	8 0.0806341447168961	sub-optimal	X2<0.080634	5	8	2
transparent	0.0850618543336168	-0.185068141930131	8 0.0850618543336168	sub-optimal	X2<0.085062	5	8	2
transparent	0.0894395762588829	-0.104907787776362	8 0.0894395762588829	sub-optimal	X2<0.089440	5	8	2
transparent	0.0965526036452502	-0.0495203727798099	8 0.0965526036452502	sub-optimal	X2<0.096553	5	8	2
transparent	0.108155322261155	-0.0156520896939725	8 0.108155322261155	sub-optimal	X2<0.108155	5	8	2
transparent	0.120879433350638	-0.000950932157657292	8 0.120879433350638	sub-optimal	X2<0.120879	5	8	2
transparent	0.142655625124462	-0.00371147112981518	8 0.142655625124462	sub-optimal	X2<0.142656	5	8	2
transparent	0.157833015779033	-0.0227118402486823	8 0.157833015779033	sub-optimal	X2<0.157833	5	8	2
transparent	0.161699284333736	-0.156791867097066	8 0.161699284333736	sub-optimal	X2<0.161699	5	8	2
transparent	0.176232376717962	-0.0938588502073259	8 0.176232376717962	sub-optimal	X2<0.176232	5	8	2
transparent	0.19207036390435	-0.0475173391425301	8 0.19207036390435	sub-optimal	X2<0.192070	5	8	2
transparent	0.202739362488501	-0.0170190062124362	8 0.202739362488501	sub-optimal	X2<0.202739	5	8	2
transparent	0.20976641390007	-0.00188620384571081	8 0.20976641390007	sub-optimal	X2<0.209766	5	8	2
transparent	0.212919866433367	-0.00188620384571081	8 0.212919866433367	sub-optimal	X2<0.212920	5	8	2
transparent	0.221369982464239	-0.0170190062124362	8 0.221369982464239	sub-optimal	X2<0.221370	5	8	2
transparent	0.227222961373627	-0.0475173391425301	8 0.227222961373627	sub-optimal	X2<0.227223	5	8	2
transparent	0.242113852174953	-0.0938588502073259	8 0.242113852174953	sub-optimal	X2<0.242114	5	8	2
transparent	0.256830913480371	-0.156791867097066	8 0.256830913480371	sub-optimal	X2<0.256831	5	8	2
transparent	0.257380471099168	-0.237377761024494	8 0.257380471099168	sub-optimal	X2<0.257380	5	8	2
transparent	0.268765673972666	-0.337055241349372	8 0.268765673972666	sub-optimal	X2<0.268766	5	8	2
transparent	0.286710463697091	-0.45773542874645	8 0.286710463697091	sub-optimal	X2<0.286710	5	8	2
transparent	0.297613097936846	-0.0156520896939725	8 0.297613097936846	sub-optimal	X2<0.297613	5	8	2
transparent	0.309081418206915	-0.0495203727798099	8 0.309081418206915	sub-optimal	X2<0.309081	5	8	2
transparent	0.328073764569126	-0.104907787776362	8 0.328073764569126	sub-optimal	X2<0.328074	5	8	2
transparent	0.348395541775972	-0.0904219763864305	8 0.348395541775972	sub-optimal	X2<0.348396	5	8	2
transparent	0.357099188375287	-0.0401073238600276	8 0.357099188375287	sub-optimal	X2<0.357099	5	8	2
transparent	0.375784554285929	-1.34203912446515	8 0.375784554285929	sub-optimal	X2<0.375785	5	8	2
transparent	0.394728742656298	-1.15688187243158	8 0.394728742656298	sub-optimal	X2<0.394729	5	8	2
transparent	0.404946887400001	-0.977282778190109	8 0.404946887400001	sub-optimal	X2<0.404947	5	8	2
transparent	0.431743385270238	-0.802917026975472	8 0.431743385270238	sub-optimal	X2<0.431743	5	8	2
transparent	0.564795853686519	-0.0098252938314829	9 0.564795853686519	sub-optimal	X2<0.564796	5	9	2
transparent	0.584245646023192	-0.0697007673492642	9 0.584245646023192	sub-optimal	X2<0.584246	5	9	2
transparent	0.599501412478276	-0.170534160647343	9 0.599501412478276	sub-optimal	X2<0.599501	5	9	2
transparent	0.628711681929417	-0.302910781087849	9 0.628711681929417	sub-optimal	X2<0.628712	5	9	2
transparent	0.653698109439574	-0.461177889696348	9 0.653698109439574	sub-optimal	X2<0.653698	5	9	2
transparent	0.656926448573358	-0.641768603613482	9 0.656926448573358	sub-optimal	X2<0.656926	5	9	2
transparent	0.6649406387005	-0.0768662894308179	9 0.6649406387005	sub-optimal	X2<0.664941	5	9	2
transparent	0.673341675195843	-0.160122743735691	9 0.673341675195843	sub-optimal	X2<0.673342	5	9	2
transparent	0.678642150363885	-0.00199551990521485	9 0.678642150363885	sub-optimal	X2<0.678642	5	9	2
transparent	0.686404363950715	-0.00590035263484978	9 0.686404363950714	sub-optimal	X2<0.686404	5	9	2
transparent	0.694046149845235	-0.037820669010884	9 0.694046149845235	sub-optimal	X2<0.694046	5	9	2
transparent	0.700668166507967	-0.095509920953635	9 0.700668166507967	sub-optimal	X2<0.700668	5	9	2
transparent	0.705697646830231	-0.17736054089638	9 0.705697646830231	sub-optimal	X2<0.705698	5	9	2
transparent	0.722677140613087	-0.282266738212083	9 0.722677140613087	sub-optimal	X2<0.722677	5	9	2
transparent	0.741484457743354	-0.409533212171404	9 0.741484457743354	sub-optimal	X2<0.741484	5	9	2
transparent	0.748425600118935	-0.558815236938976	9 0.748425600118935	sub-optimal	X2<0.748426	5	9	2
transparent	0.753811902017333	-0.730081372592178	9 0.753811902017333	sub-optimal	X2<0.753812	5	9	2
transparent	0.756714910268784	-0.923593588803893	9 0.756714910268784	sub-optimal	X2<0.756715	5	9	2
transparent	0.761562658939511	-1.13990189476079	9 0.761562658939511	sub-optimal	X2<0.761563	5	9	2
transparent	0.765966324484907	-1.37985222757083	9 0.765966324484907	sub-optimal	X2<0.765966	5	9	2
transparent	0.772493291296996	-1.64460771614272	9 0.772493291296996	sub-optimal	X2<0.772493	5	9	2
transparent	0.781076029641554	-1.9356847644536	9 0.781076029641554	sub-optimal	X2<0.781076	5	9	2
transparent	0.796848405501805	-2.25500692344347	9 0.796848405501805	sub-optimal	X2<0.796848	5	9	2
transparent	0.819631939870305	-1.24401809076945	9 0.819631939870305	sub-optimal	X2<0.819632	5	9	2
transparent	0.832597076310776	-0.54568891685155	9 0.832597076310776	sub-optimal	X2<0.832597	5	9	2
transparent	0.83722971577663	-0.727794129252771	9 0.83722971577663	sub-optimal	X2<0.837230	5	9	2
transparent	0.84399935323745	-0.227761202109296	9 0.84399935323745	sub-optimal	X2<0.843999	5	9	2
transparent	0.851073382887989	-0.353032962042413	9 0.851073382887989	sub-optimal	X2<0.851073	5	9	2
transparent	0.855413923156448	-0.510093213243415	9 0.855413923156448	sub-optimal	X2<0.855414	5	9	2
transparent	0.858176307054237	-0.108053554319049	9 0.858176307054237	sub-optimal	X2<0.858176	5	9	2
transparent	0.860148772248067	-0.204213473005794	9 0.860148772248067	sub-optimal	X2<0.860149	5	9	2
transparent	0.861727221054025	-0.00199551990521485	9 0.861727221054025	sub-optimal	X2<0.861727	5	9	2
transparent	0.867726446012966	-0.0291994368204023	9 0.867726446012966	sub-optimal	X2<0.867726	5	9	2
transparent	0.879315383266658	-0.0768662894308179	9 0.879315383266658	sub-optimal	X2<0.879315	5	9	2
transparent	0.886190483579412	-0.022086748488519	9 0.886190483579412	sub-optimal	X2<0.886190	5	9	2
transparent	0.893302661832422	-0.000163116025134968	9 0.893302661832422	sub-optimal	X2<0.893303	5	9	2
transparent	0.906083943438716	-0.302910781087849	9 0.906083943438716	sub-optimal	X2<0.906084	5	9	2
transparent	0.913545841351151	-0.170534160647343	9 0.913545841351151	sub-optimal	X2<0.913546	5	9	2
transparent	0.915046208538115	-0.0697007673492642	9 0.915046208538115	sub-optimal	X2<0.915046	5	9	2
transparent	0.925865157973021	-0.0098252938314829	9 0.925865157973021	sub-optimal	X2<0.925865	5	9	2
transparent	0.67088818794582	-0.0100456142916503	11 0.67088818794582	sub-optimal	X2<0.670888	5	11	2
transparent	0.679244465078227	-0.0833225944142537	11 0.679244465078227	sub-optimal	X2<0.679244	5	11	2
transparent	0.688181827776134	-0.218418553679859	11 0.688181827776134	sub-optimal	X2<0.688182	5	11	2
transparent	0.691141239134595	-0.411907272437352	11 0.691141239134595	sub-optimal	X2<0.691141	5	11	2
transparent	0.700776348356158	-0.666595205797178	11 0.700776348356158	sub-optimal	X2<0.700776	5	11	2
transparent	0.754156785085797	-0.0320061907054363	11 0.754156785085797	sub-optimal	X2<0.754157	5	11	2
transparent	0.807267105439678	-0.131292019304768	11 0.807267105439678	sub-optimal	X2<0.807267	5	11	2
transparent	0.834532656241208	-0.308892066873248	11 0.834532656241208	sub-optimal	X2<0.834533	5	11	2
transparent	0.864186478545889	-0.588453962893489	11 0.864186478545889	sub-optimal	X2<0.864186	5	11	2
transparent	0.0511909144697711	-1.72571870323236	4 0.0511909144697711	sub-optimal	X2<0.051191	6	4	2
transparent	0.054541886667721	-2.12111510346752	4 0.054541886667721	sub-optimal	X2<0.054542	6	4	2
#FFA500	0.0579857123084366	-2.53737352614442	4 0.0579857123084366	can_split	X2<0.057986	6	4	2
transparent	0.0764685078756884	-0.622483938528927	4 0.0764685078756884	sub-optimal	X2<0.076469	6	4	2
transparent	0.0948257141280919	-0.066437990733732	4 0.0948257141280919	sub-optimal	X2<0.094826	6	4	2
transparent	0.0983513841638342	-0.176144866063275	4 0.0983513841638342	sub-optimal	X2<0.098351	6	4	2
transparent	0.126537832082249	-0.332480557112753	4 0.126537832082249	sub-optimal	X2<0.126538	6	4	2
transparent	0.163195660803467	-0.0142729741568388	4 0.163195660803467	sub-optimal	X2<0.163196	6	4	2
transparent	0.187099400558509	-0.0982043785724471	4 0.187099400558509	sub-optimal	X2<0.187099	6	4	2
transparent	0.199895874597132	-0.0243185884484873	4 0.199895874597132	sub-optimal	X2<0.199896	6	4	2
transparent	0.203541245427914	-0.343706265048013	4 0.203541245427914	sub-optimal	X2<0.203541	6	4	2
transparent	0.209863367024809	-0.185955401831887	4 0.209863367024809	sub-optimal	X2<0.209863	6	4	2
transparent	0.228209656197578	-0.0762438021586611	4 0.228209656197578	sub-optimal	X2<0.228210	6	4	2
transparent	0.249931156286038	-0.533465606840736	4 0.249931156286038	sub-optimal	X2<0.249931	6	4	2
transparent	0.259187476942316	-0.332480557112753	4 0.259187476942316	sub-optimal	X2<0.259187	6	4	2
transparent	0.26395481324289	-0.176144866063275	4 0.26395481324289	sub-optimal	X2<0.263955	6	4	2
transparent	0.274008016567677	-0.066437990733732	4 0.274008016567677	sub-optimal	X2<0.274008	6	4	2
transparent	0.305394988041371	-0.00781638291443798	4 0.305394988041371	sub-optimal	X2<0.305395	6	4	2
transparent	0.331167285447009	-0.393064547377414	4 0.331167285447009	sub-optimal	X2<0.331167	6	4	2
transparent	0.335052940412425	-0.206793853337363	4 0.335052940412425	sub-optimal	X2<0.335053	6	4	2
transparent	0.346780378138647	-1.72571870323236	4 0.346780378138646	sub-optimal	X2<0.346780	6	4	2
transparent	0.511265625013039	-0.518997415328496	5 0.511265625013039	sub-optimal	X2<0.511266	6	5	2
transparent	0.531458679935895	-0.634524624762994	5 0.531458679935895	sub-optimal	X2<0.531459	6	5	2
transparent	0.536853596800938	-0.754685056341096	5 0.536853596800938	sub-optimal	X2<0.536854	6	5	2
transparent	0.54103257949464	-0.879866430707116	5 0.54103257949464	sub-optimal	X2<0.541033	6	5	2
transparent	0.556373507715762	-1.01050734237037	5 0.556373507715762	sub-optimal	X2<0.556374	6	5	2
transparent	0.587974352645688	-1.14710658323856	5 0.587974352645688	sub-optimal	X2<0.587974	6	5	2
transparent	0.608554245322011	-1.29023470880861	5 0.608554245322011	sub-optimal	X2<0.608554	6	5	2
transparent	0.621870628674515	-0.00662318894130642	5 0.621870628674515	sub-optimal	X2<0.621871	6	5	2
transparent	0.638308283057995	-0.025869895151919	5 0.638308283057995	sub-optimal	X2<0.638308	6	5	2
transparent	0.64474820275791	-0.0571108508244098	5 0.64474820275791	sub-optimal	X2<0.644748	6	5	2
transparent	0.651546791894361	-0.300809410936283	5 0.651546791894361	sub-optimal	X2<0.651547	6	5	2
transparent	0.668340957257897	-0.221461339302696	5 0.668340957257897	sub-optimal	X2<0.668341	6	5	2
transparent	0.696214496158063	-0.154745201918876	5 0.696214496158063	sub-optimal	X2<0.696214	6	5	2
transparent	0.730730570387095	-0.100063085430753	5 0.730730570387095	sub-optimal	X2<0.730731	6	5	2
transparent	0.751311087165959	-0.0571108508244098	5 0.751311087165959	sub-optimal	X2<0.751311	6	5	2
transparent	0.763540534884669	-0.025869895151919	5 0.763540534884669	sub-optimal	X2<0.763541	6	5	2
transparent	0.78323125676252	-0.00662318894130642	5 0.783231256762519	sub-optimal	X2<0.783231	6	5	2
transparent	0.801182091818191	1.77635683940025e-15	5 0.801182091818191	sub-optimal	X2<0.801182	6	5	2
transparent	0.813627946889028	-0.00706006555170369	5 0.813627946889028	sub-optimal	X2<0.813628	6	5	2
transparent	0.822742603952065	-0.0294387565897143	5 0.822742603952065	sub-optimal	X2<0.822743	6	5	2
transparent	0.849754604045302	-0.0695956282586767	5 0.849754604045302	sub-optimal	X2<0.849755	6	5	2
transparent	0.876731339143589	-0.131253285418046	5 0.876731339143589	sub-optimal	X2<0.876731	6	5	2
transparent	0.880507887806743	-0.220218560035052	5 0.880507887806743	sub-optimal	X2<0.880508	6	5	2
transparent	0.885760743170977	-0.518997415328496	5 0.885760743170977	sub-optimal	X2<0.885761	6	5	2
transparent	0.0338129206793383	-0.0787382948893018	8 0.0338129206793383	sub-optimal	X2<0.033813	6	8	2
transparent	0.0489494709763676	-0.0204938223461681	8 0.0489494709763676	sub-optimal	X2<0.048949	6	8	2
transparent	0.0612792967585847	-0.000382280389761291	8 0.0612792967585847	sub-optimal	X2<0.061279	6	8	2
transparent	0.0754019911400974	-0.00885296147274062	8 0.0754019911400974	sub-optimal	X2<0.075402	6	8	2
transparent	0.0806341447168961	-0.0401073238600276	8 0.0806341447168961	sub-optimal	X2<0.080634	6	8	2
transparent	0.0850618543336168	-0.185068141930131	8 0.0850618543336168	sub-optimal	X2<0.085062	6	8	2
transparent	0.0894395762588829	-0.104907787776362	8 0.0894395762588829	sub-optimal	X2<0.089440	6	8	2
transparent	0.0965526036452502	-0.0495203727798099	8 0.0965526036452502	sub-optimal	X2<0.096553	6	8	2
transparent	0.108155322261155	-0.0156520896939725	8 0.108155322261155	sub-optimal	X2<0.108155	6	8	2
transparent	0.120879433350638	-0.000950932157657292	8 0.120879433350638	sub-optimal	X2<0.120879	6	8	2
transparent	0.142655625124462	-0.00371147112981518	8 0.142655625124462	sub-optimal	X2<0.142656	6	8	2
transparent	0.157833015779033	-0.0227118402486823	8 0.157833015779033	sub-optimal	X2<0.157833	6	8	2
transparent	0.161699284333736	-0.156791867097066	8 0.161699284333736	sub-optimal	X2<0.161699	6	8	2
transparent	0.176232376717962	-0.0938588502073259	8 0.176232376717962	sub-optimal	X2<0.176232	6	8	2
transparent	0.19207036390435	-0.0475173391425301	8 0.19207036390435	sub-optimal	X2<0.192070	6	8	2
transparent	0.202739362488501	-0.0170190062124362	8 0.202739362488501	sub-optimal	X2<0.202739	6	8	2
transparent	0.20976641390007	-0.00188620384571081	8 0.20976641390007	sub-optimal	X2<0.209766	6	8	2
transparent	0.212919866433367	-0.00188620384571081	8 0.212919866433367	sub-optimal	X2<0.212920	6	8	2
transparent	0.221369982464239	-0.0170190062124362	8 0.221369982464239	sub-optimal	X2<0.221370	6	8	2
transparent	0.227222961373627	-0.0475173391425301	8 0.227222961373627	sub-optimal	X2<0.227223	6	8	2
transparent	0.242113852174953	-0.0938588502073259	8 0.242113852174953	sub-optimal	X2<0.242114	6	8	2
transparent	0.256830913480371	-0.156791867097066	8 0.256830913480371	sub-optimal	X2<0.256831	6	8	2
transparent	0.257380471099168	-0.237377761024494	8 0.257380471099168	sub-optimal	X2<0.257380	6	8	2
transparent	0.268765673972666	-0.337055241349372	8 0.268765673972666	sub-optimal	X2<0.268766	6	8	2
transparent	0.286710463697091	-0.45773542874645	8 0.286710463697091	sub-optimal	X2<0.286710	6	8	2
transparent	0.297613097936846	-0.0156520896939725	8 0.297613097936846	sub-optimal	X2<0.297613	6	8	2
transparent	0.309081418206915	-0.0495203727798099	8 0.309081418206915	sub-optimal	X2<0.309081	6	8	2
transparent	0.328073764569126	-0.104907787776362	8 0.328073764569126	sub-optimal	X2<0.328074	6	8	2
transparent	0.348395541775972	-0.0904219763864305	8 0.348395541775972	sub-optimal	X2<0.348396	6	8	2
transparent	0.357099188375287	-0.0401073238600276	8 0.357099188375287	sub-optimal	X2<0.357099	6	8	2
transparent	0.375784554285929	-1.34203912446515	8 0.375784554285929	sub-optimal	X2<0.375785	6	8	2
